condition,beta,N,P,run_index,seed,tau,event,established,max_rho_std_early
b0.1275_N64,0.1275,64,10,43,20270343,383.5,1,1,0.27365632600788287
b0.1275_N64,0.1275,64,10,44,20270344,827.0,1,1,0.28597738785659593
b0.1275_N64,0.1275,64,10,45,20270345,642.0,1,1,0.26916638775168866
b0.1275_N64,0.1275,64,10,46,20270346,982.5,1,1,0.2662834383414364
b0.1275_N64,0.1275,64,10,47,20270347,659.5,1,1,0.28177849948566785
b0.1275_N64,0.1275,64,10,48,20270348,648.0,1,1,0.2728243755522125
b0.1275_N64,0.1275,64,10,49,20270349,1389.0,1,1,0.2637651172825673
b0.1275_N64,0.1275,64,10,50,20270350,763.0,1,1,0.2771232683967629
b0.1275_N64,0.1275,64,10,51,20270351,959.5,1,1,0.2761702721920578
b0.1275_N64,0.1275,64,10,52,20270352,1240.0,1,1,0.27668637967057147
b0.1275_N64,0.1275,64,10,53,20270353,645.0,1,1,0.26799184639487156
b0.1275_N64,0.1275,64,10,54,20270354,257.5,1,1,0.22172489778026142
b0.1275_N64,0.1275,64,10,55,20270355,409.0,1,1,0.2787704531130083
b0.1275_N64,0.1275,64,10,56,20270356,1642.5,1,1,0.2828684484260389
b0.1275_N64,0.1275,64,10,57,20270357,389.5,1,1,0.2512347346512562
b0.1275_N64,0.1275,64,10,58,20270358,467.5,1,1,0.2651443420980294
b0.1275_N64,0.1275,64,10,59,20270359,698.5,1,1,0.26098183223854515
b0.1275_N64,0.1275,64,10,60,20270360,604.5,1,1,0.2630141260546052
b0.1275_N64,0.1275,64,10,61,20270361,1004.5,1,1,0.2658258741909668
b0.1275_N64,0.1275,64,10,62,20270362,209.0,1,1,0.22259040304593522
b0.1275_N64,0.1275,64,10,63,20270363,244.5,1,1,0.21486069098098692
b0.1275_N64,0.1275,64,10,64,20270364,715.5,1,1,0.3086487081149992
b0.1275_N64,0.1275,64,10,65,20270365,705.5,1,1,0.2918242693585271
b0.1275_N64,0.1275,64,10,66,20270366,320.5,1,1,0.2603311228250523
b0.1275_N64,0.1275,64,10,67,20270367,206.0,1,1,0.2280332063393489
b0.1275_N64,0.1275,64,10,68,20270368,353.5,1,1,0.2682456627643372
b0.1275_N64,0.1275,64,10,69,20270369,241.5,1,1,0.20282111731897098
b0.1275_N64,0.1275,64,10,70,20270370,205.5,1,1,0.2238622389734033
b0.1275_N64,0.1275,64,10,71,20270371,579.0,1,1,0.2927538279096639
b0.1275_N64,0.1275,64,10,72,20270372,299.0,1,1,0.24994303272815535
b0.1275_N64,0.1275,64,10,73,20270373,851.0,1,1,0.267303290260495
b0.1275_N64,0.1275,64,10,74,20270374,234.0,1,1,0.252403060170854
b0.1275_N64,0.1275,64,10,75,20270375,572.0,1,1,0.2543449223983108
b0.1275_N64,0.1275,64,10,76,20270376,211.5,1,1,0.21505928553266498
b0.1275_N64,0.1275,64,10,77,20270377,284.0,1,1,0.23396105529845118
b0.1275_N64,0.1275,64,10,78,20270378,209.5,1,1,0.1864879302513133
b0.1275_N64,0.1275,64,10,79,20270379,923.5,1,1,0.2858238592828862
b0.1275_N64,0.1275,64,10,80,20270380,362.5,1,1,0.22635712207583025
b0.1275_N64,0.1275,64,10,81,20270381,591.5,1,1,0.3290276552934429
b0.1275_N64,0.1275,64,10,82,20270382,223.0,1,1,0.24737993849801185
b0.1275_N64,0.1275,64,10,83,20270383,212.0,1,1,0.24129187048375741
b0.1275_N64,0.1275,64,10,84,20270384,405.5,1,1,0.26521979025565157
b0.1275_N64,0.1275,64,10,85,20270385,213.5,1,1,0.2777418109624999
b0.1275_N64,0.1275,64,10,86,20270386,967.5,1,1,0.29755540135169556
b0.1275_N64,0.1275,64,10,87,20270387,1926.5,1,1,0.27771000713272553
b0.1275_N64,0.1275,64,10,88,20270388,206.5,1,1,0.30369828054531817
b0.1275_N64,0.1275,64,10,89,20270389,773.0,1,1,0.27813558287864226
b0.1275_N64,0.1275,64,10,90,20270390,205.0,1,1,0.23903437242918757
b0.1275_N64,0.1275,64,10,91,20270391,366.0,1,1,0.2822179050091181
b0.1275_N64,0.1275,64,10,92,20270392,213.0,1,1,0.255479135043656
b0.1275_N64,0.1275,64,10,93,20270393,919.5,1,1,0.2667539289765034
b0.1275_N64,0.1275,64,10,94,20270394,183.0,1,1,0.20142449440867646
b0.1275_N64,0.1275,64,10,95,20270395,153.0,1,1,0.17687340225335746
b0.1275_N64,0.1275,64,10,96,20270396,382.0,1,1,0.21745217794868626
b0.1275_N64,0.1275,64,10,97,20270397,1141.5,1,1,0.2679953708071479
b0.1275_N64,0.1275,64,10,98,20270398,215.0,1,1,0.2150428806909205
b0.1275_N64,0.1275,64,10,99,20270399,351.0,1,1,0.23834332145472462
b0.1275_N128,0.1275,128,19,0,20270400,249.5,1,1,0.2465901559049213
b0.1275_N128,0.1275,128,19,1,20270401,298.5,1,1,0.26524377163840707
b0.1275_N128,0.1275,128,19,2,20270402,848.0,1,1,0.2858298473213382
b0.1275_N128,0.1275,128,19,3,20270403,204.0,1,1,0.23581116647890138
b0.1275_N128,0.1275,128,19,4,20270404,225.5,1,1,0.22477003476679577
b0.1275_N128,0.1275,128,19,5,20270405,655.0,1,1,0.2764491421955268
b0.1275_N128,0.1275,128,19,6,20270406,196.5,1,1,0.23260831037690255
b0.1275_N128,0.1275,128,19,7,20270407,767.5,1,1,0.26311051074741193
b0.1275_N128,0.1275,128,19,8,20270408,278.0,1,1,0.20772726801198943
b0.1275_N128,0.1275,128,19,9,20270409,337.0,1,1,0.23293332617688428
b0.1275_N128,0.1275,128,19,10,20270410,273.0,1,1,0.23368651530118242
b0.1275_N128,0.1275,128,19,11,20270411,198.0,1,1,0.2140385340804567
b0.1275_N128,0.1275,128,19,12,20270412,346.0,1,1,0.2685765248374546
b0.1275_N128,0.1275,128,19,13,20270413,426.5,1,1,0.2769598078934977
b0.1275_N128,0.1275,128,19,14,20270414,388.5,1,1,0.2771091697355977
b0.1275_N128,0.1275,128,19,15,20270415,170.5,1,1,0.1539567251878075
b0.1275_N128,0.1275,128,19,16,20270416,287.0,1,1,0.2887010206440974
b0.1275_N128,0.1275,128,19,17,20270417,247.5,1,1,0.25685150276988966
b0.1275_N128,0.1275,128,19,18,20270418,554.0,1,1,0.26207311702836905
b0.1275_N128,0.1275,128,19,19,20270419,201.5,1,1,0.2449488797949559
b0.1275_N128,0.1275,128,19,20,20270420,268.0,1,1,0.25296810540653714
b0.1275_N128,0.1275,128,19,21,20270421,222.5,1,1,0.2242247722715902
b0.1275_N128,0.1275,128,19,22,20270422,1667.0,1,1,0.2949010527879337
b0.1275_N128,0.1275,128,19,23,20270423,531.5,1,1,0.25926979790119004
b0.1275_N128,0.1275,128,19,24,20270424,453.5,1,1,0.27570302373105415
b0.1275_N128,0.1275,128,19,25,20270425,354.5,1,1,0.24818337318699177
b0.1275_N128,0.1275,128,19,26,20270426,1716.0,1,1,0.2828276363864616
b0.1275_N128,0.1275,128,19,27,20270427,916.0,1,1,0.3231059145508223
b0.1275_N128,0.1275,128,19,28,20270428,558.5,1,1,0.26914464047682896
b0.1275_N128,0.1275,128,19,29,20270429,703.0,1,1,0.29702209444491123
b0.1275_N128,0.1275,128,19,30,20270430,1341.0,1,1,0.2789959938372691
b0.1275_N128,0.1275,128,19,31,20270431,509.0,1,1,0.27091281005521545
b0.1275_N128,0.1275,128,19,32,20270432,993.5,1,1,0.27766876913477573
b0.1275_N128,0.1275,128,19,33,20270433,492.0,1,1,0.277425470991462
b0.1275_N128,0.1275,128,19,34,20270434,223.0,1,1,0.21988521577930636
b0.1275_N128,0.1275,128,19,35,20270435,283.0,1,1,0.2441875353325013
b0.1275_N128,0.1275,128,19,36,20270436,174.0,1,1,0.20479318238030905
b0.1275_N128,0.1275,128,19,37,20270437,206.5,1,1,0.13356515913839898
b0.1275_N128,0.1275,128,19,38,20270438,322.0,1,1,0.25580351287734304
b0.1275_N128,0.1275,128,19,39,20270439,700.0,1,1,0.2815373061955197
b0.1275_N128,0.1275,128,19,40,20270440,206.5,1,1,0.22105913141196798
b0.1275_N128,0.1275,128,19,41,20270441,306.5,1,1,0.25316870112671336
b0.1275_N128,0.1275,128,19,42,20270442,275.0,1,1,0.25158000409605263
b0.1275_N128,0.1275,128,19,43,20270443,338.5,1,1,0.23933093415061293
b0.1275_N128,0.1275,128,19,44,20270444,170.0,1,1,0.23478315944554637
b0.1275_N128,0.1275,128,19,45,20270445,228.0,1,1,0.2079188278555848
b0.1275_N128,0.1275,128,19,46,20270446,550.0,1,1,0.28885572717973845
b0.1275_N128,0.1275,128,19,47,20270447,303.5,1,1,0.23823165666353913
b0.1275_N128,0.1275,128,19,48,20270448,429.0,1,1,0.29949682083723145
b0.1275_N128,0.1275,128,19,49,20270449,340.0,1,1,0.25604688830780215
b0.1275_N128,0.1275,128,19,50,20270450,1134.0,1,1,0.25534446808243544
b0.1275_N128,0.1275,128,19,51,20270451,215.5,1,1,0.22131782826502022
b0.1275_N128,0.1275,128,19,52,20270452,167.5,1,1,0.20964203181576668
b0.1275_N128,0.1275,128,19,53,20270453,1009.5,1,1,0.2770381740177197
b0.1275_N128,0.1275,128,19,54,20270454,216.0,1,1,0.21541655686478792
b0.1275_N128,0.1275,128,19,55,20270455,666.0,1,1,0.29727179986529073
b0.1275_N128,0.1275,128,19,56,20270456,380.5,1,1,0.28780594485972627
b0.1275_N128,0.1275,128,19,57,20270457,434.5,1,1,0.2623115605887132
b0.1275_N128,0.1275,128,19,58,20270458,664.5,1,1,0.2764184149399945
b0.1275_N128,0.1275,128,19,59,20270459,355.0,1,1,0.2512152247752423
b0.1275_N128,0.1275,128,19,60,20270460,754.5,1,1,0.29844036974894306
b0.1275_N128,0.1275,128,19,61,20270461,519.0,1,1,0.2735942806098836
b0.1275_N128,0.1275,128,19,62,20270462,425.0,1,1,0.2570078822789718
b0.1275_N128,0.1275,128,19,63,20270463,333.5,1,1,0.266602557658796
b0.1275_N128,0.1275,128,19,64,20270464,138.0,1,1,0.17423395692585253
b0.1275_N128,0.1275,128,19,65,20270465,213.5,1,1,0.28029942099903904
b0.1275_N128,0.1275,128,19,66,20270466,932.0,1,1,0.3260433499450509
b0.1275_N128,0.1275,128,19,67,20270467,349.0,1,1,0.24271051803841925
b0.1275_N128,0.1275,128,19,68,20270468,212.0,1,1,0.22275966027381286
b0.1275_N128,0.1275,128,19,69,20270469,1149.0,1,1,0.27858486522813536
b0.1275_N128,0.1275,128,19,70,20270470,240.5,1,1,0.2357763817941002
b0.1275_N128,0.1275,128,19,71,20270471,497.5,1,1,0.2780773024116413
b0.1275_N128,0.1275,128,19,72,20270472,551.5,1,1,0.2698533010087617
b0.1275_N128,0.1275,128,19,73,20270473,574.5,1,1,0.264110361472077
b0.1275_N128,0.1275,128,19,74,20270474,1085.5,1,1,0.32565712430258276
b0.1275_N128,0.1275,128,19,75,20270475,807.0,1,1,0.2784125951603058
b0.1275_N128,0.1275,128,19,76,20270476,388.5,1,1,0.27751315549432826
b0.1275_N128,0.1275,128,19,77,20270477,237.0,1,1,0.23064038971693643
b0.1275_N128,0.1275,128,19,78,20270478,202.0,1,1,0.2069883683029013
b0.1275_N128,0.1275,128,19,79,20270479,877.0,1,1,0.26690179672499076
b0.1275_N128,0.1275,128,19,80,20270480,327.5,1,1,0.2369084605167535
b0.1275_N128,0.1275,128,19,81,20270481,548.0,1,1,0.24179705089384337
b0.1275_N128,0.1275,128,19,82,20270482,230.0,1,1,0.22557426413224368
b0.1275_N128,0.1275,128,19,83,20270483,778.5,1,1,0.2502526684664099
b0.1275_N128,0.1275,128,19,84,20270484,713.5,1,1,0.26821969014943947
b0.1275_N128,0.1275,128,19,85,20270485,561.0,1,1,0.226156776024884
b0.1275_N128,0.1275,128,19,86,20270486,249.0,1,1,0.19463577314492578
b0.1275_N128,0.1275,128,19,87,20270487,388.0,1,1,0.2891575593779154
b0.1275_N128,0.1275,128,19,88,20270488,270.0,1,1,0.2676321300391925
b0.1275_N128,0.1275,128,19,89,20270489,1017.0,1,1,0.2627942296188035
b0.1275_N128,0.1275,128,19,90,20270490,164.0,1,1,0.22826406643858485
b0.1275_N128,0.1275,128,19,91,20270491,1124.0,1,1,0.2899389389819412
b0.1275_N128,0.1275,128,19,92,20270492,3140.5,1,1,0.2715246566407122
b0.1275_N128,0.1275,128,19,93,20270493,686.0,1,1,0.29310004227014835
b0.1275_N128,0.1275,128,19,94,20270494,602.5,1,1,0.26712833275982034
b0.1275_N128,0.1275,128,19,95,20270495,239.5,1,1,0.22710600550591833
b0.1275_N128,0.1275,128,19,96,20270496,903.0,1,1,0.28989171293506766
b0.1275_N128,0.1275,128,19,97,20270497,495.5,1,1,0.26455780164068954
b0.1275_N128,0.1275,128,19,98,20270498,203.5,1,1,0.2625497151484461
b0.1275_N128,0.1275,128,19,99,20270499,146.0,1,1,0.21862472677574607
b0.1275_N256,0.1275,256,38,0,20270500,1101.0,1,1,0.2673356723132583
b0.1275_N256,0.1275,256,38,1,20270501,1289.5,1,1,0.28160426808448175
b0.1275_N256,0.1275,256,38,2,20270502,385.5,1,1,0.26346934625150814
b0.1275_N256,0.1275,256,38,3,20270503,2134.0,1,1,0.28436952650009517
b0.1275_N256,0.1275,256,38,4,20270504,439.0,1,1,0.26529786255338683
b0.1275_N256,0.1275,256,38,5,20270505,254.0,1,1,0.2646932699784251
b0.1275_N256,0.1275,256,38,6,20270506,197.0,1,1,0.2369878024053342
b0.1275_N256,0.1275,256,38,7,20270507,401.0,1,1,0.26550536596478475
b0.1275_N256,0.1275,256,38,8,20270508,406.0,1,1,0.2696913705234967
b0.1275_N256,0.1275,256,38,9,20270509,493.0,1,1,0.29563996871827675
b0.1275_N256,0.1275,256,38,10,20270510,252.0,1,1,0.2669519241875808
b0.1275_N256,0.1275,256,38,11,20270511,489.5,1,1,0.26918995694021003
b0.1275_N256,0.1275,256,38,12,20270512,867.5,1,1,0.27053240533038136
b0.1275_N256,0.1275,256,38,13,20270513,190.5,1,1,0.26599927872949053
b0.1275_N256,0.1275,256,38,14,20270514,639.5,1,1,0.27693002568649394
b0.1275_N256,0.1275,256,38,15,20270515,1476.0,1,1,0.27389675000610714
b0.1275_N256,0.1275,256,38,16,20270516,271.5,1,1,0.25719041557099237
b0.1275_N256,0.1275,256,38,17,20270517,110.0,1,1,0.19652219704768786
b0.1275_N256,0.1275,256,38,18,20270518,331.5,1,1,0.25487901658194045
b0.1275_N256,0.1275,256,38,19,20270519,542.5,1,1,0.3004494137565685
b0.1275_N256,0.1275,256,38,20,20270520,439.0,1,1,0.2156612030558946
b0.1275_N256,0.1275,256,38,21,20270521,201.0,1,1,0.20219059679873863
b0.1275_N256,0.1275,256,38,22,20270522,1159.0,1,1,0.27685185901391984
b0.1275_N256,0.1275,256,38,23,20270523,244.5,1,1,0.25562279794183984
b0.1275_N256,0.1275,256,38,24,20270524,1001.0,1,1,0.2996236729288219
b0.1275_N256,0.1275,256,38,25,20270525,566.5,1,1,0.26110393752547345
b0.1275_N256,0.1275,256,38,26,20270526,876.5,1,1,0.2649508823101443
b0.1275_N256,0.1275,256,38,27,20270527,362.5,1,1,0.22656200210517047
b0.1275_N256,0.1275,256,38,28,20270528,1370.5,1,1,0.26936297370466655
b0.1275_N256,0.1275,256,38,29,20270529,136.0,1,1,0.22441109616368277
b0.1275_N256,0.1275,256,38,30,20270530,367.5,1,1,0.27802461955500574
b0.1275_N256,0.1275,256,38,31,20270531,205.0,1,1,0.21497426847837509
b0.1275_N256,0.1275,256,38,32,20270532,227.0,1,1,0.2419534952346394
b0.1275_N256,0.1275,256,38,33,20270533,416.0,1,1,0.27097353982047784
b0.1275_N256,0.1275,256,38,34,20270534,709.5,1,1,0.24395375730926727
b0.1275_N256,0.1275,256,38,35,20270535,499.5,1,1,0.26428833604669166
b0.1275_N256,0.1275,256,38,36,20270536,378.5,1,1,0.28502043602154237
b0.1275_N256,0.1275,256,38,37,20270537,647.0,1,1,0.27210322855690866
b0.1275_N256,0.1275,256,38,38,20270538,308.5,1,1,0.27615763284823874
b0.1275_N256,0.1275,256,38,39,20270539,437.5,1,1,0.2604612816856863
b0.1275_N256,0.1275,256,38,40,20270540,735.0,1,1,0.26874407969235736
b0.1275_N256,0.1275,256,38,41,20270541,667.5,1,1,0.27833535165953177
b0.1275_N256,0.1275,256,38,42,20270542,290.5,1,1,0.2681964036645787
b0.1275_N256,0.1275,256,38,43,20270543,293.0,1,1,0.28713686838653574
b0.1275_N256,0.1275,256,38,44,20270544,1762.0,1,1,0.29222969412609656
b0.1275_N256,0.1275,256,38,45,20270545,146.5,1,1,0.23717503706663753
b0.1275_N256,0.1275,256,38,46,20270546,353.0,1,1,0.21733262652589344
b0.1275_N256,0.1275,256,38,47,20270547,211.5,1,1,0.23011462563877788
b0.1275_N256,0.1275,256,38,48,20270548,224.0,1,1,0.18975826963016812
b0.1275_N256,0.1275,256,38,49,20270549,459.5,1,1,0.23402857970587826
b0.1275_N256,0.1275,256,38,50,20270550,447.0,1,1,0.27430483432539216
b0.1275_N256,0.1275,256,38,51,20270551,481.5,1,1,0.273754291153323
b0.1275_N256,0.1275,256,38,52,20270552,223.5,1,1,0.23991694725061571
b0.1275_N256,0.1275,256,38,53,20270553,670.5,1,1,0.27421898831272734
b0.1275_N256,0.1275,256,38,54,20270554,148.5,1,1,0.1897396889930223
b0.1275_N256,0.1275,256,38,55,20270555,453.5,1,1,0.26959522559892984
b0.1275_N256,0.1275,256,38,56,20270556,335.5,1,1,0.27692753249176155
b0.1275_N256,0.1275,256,38,57,20270557,128.0,1,1,0.17503903591036118
b0.1275_N256,0.1275,256,38,58,20270558,171.0,1,1,0.23407821771989332
b0.1275_N256,0.1275,256,38,59,20270559,389.0,1,1,0.2852220305832304
b0.1275_N256,0.1275,256,38,60,20270560,423.5,1,1,0.26753606294405796
b0.1275_N256,0.1275,256,38,61,20270561,169.5,1,1,0.20409271043414448
b0.1275_N256,0.1275,256,38,62,20270562,451.5,1,1,0.24317481012189043
b0.1275_N256,0.1275,256,38,63,20270563,754.0,1,1,0.26885069175107024
b0.1275_N256,0.1275,256,38,64,20270564,695.0,1,1,0.2865122371727303
b0.1275_N256,0.1275,256,38,65,20270565,289.0,1,1,0.25367435598279964
b0.1275_N256,0.1275,256,38,66,20270566,156.5,1,1,0.21631086099475916
b0.1275_N256,0.1275,256,38,67,20270567,425.0,1,1,0.25108207745671224
b0.1275_N256,0.1275,256,38,68,20270568,341.0,1,1,0.30440202526217963
b0.1275_N256,0.1275,256,38,69,20270569,720.5,1,1,0.2815050187527044
b0.1275_N256,0.1275,256,38,70,20270570,117.5,1,1,0.21756449051952784
b0.1275_N256,0.1275,256,38,71,20270571,942.5,1,1,0.3037993086853969
b0.1275_N256,0.1275,256,38,72,20270572,1089.0,1,1,0.27090857118553896
b0.1275_N256,0.1275,256,38,73,20270573,313.0,1,1,0.24593823745850513
b0.1275_N256,0.1275,256,38,74,20270574,162.0,1,1,0.2552592852295334
b0.1275_N256,0.1275,256,38,75,20270575,329.5,1,1,0.24604113566308405
b0.1275_N256,0.1275,256,38,76,20270576,447.0,1,1,0.2899803813496303
b0.1275_N256,0.1275,256,38,77,20270577,625.0,1,1,0.2986230698908025
b0.1275_N256,0.1275,256,38,78,20270578,289.5,1,1,0.24512680093746578
b0.1275_N256,0.1275,256,38,79,20270579,586.0,1,1,0.3028610077995968
b0.1275_N256,0.1275,256,38,80,20270580,397.5,1,1,0.2298911373761727
b0.1275_N256,0.1275,256,38,81,20270581,1007.0,1,1,0.2702558991934813
b0.1275_N256,0.1275,256,38,82,20270582,562.5,1,1,0.28227054662734224
b0.1275_N256,0.1275,256,38,83,20270583,882.5,1,1,0.27973368402701104
b0.1275_N256,0.1275,256,38,84,20270584,161.0,1,1,0.24596099716235345
b0.1275_N256,0.1275,256,38,85,20270585,261.5,1,1,0.24712293078359995
b0.1275_N256,0.1275,256,38,86,20270586,226.5,1,1,0.2524880129147241
b0.1275_N256,0.1275,256,38,87,20270587,1047.5,1,1,0.261164661236816
b0.1275_N256,0.1275,256,38,88,20270588,154.5,1,1,0.1852043163277616
b0.1275_N256,0.1275,256,38,89,20270589,141.5,1,1,0.18172798597079826
b0.1275_N256,0.1275,256,38,90,20270590,260.0,1,1,0.2551925353448052
b0.1275_N256,0.1275,256,38,91,20270591,265.5,1,1,0.23514565295894388
b0.1275_N256,0.1275,256,38,92,20270592,499.0,1,1,0.2696524348323817
b0.1275_N256,0.1275,256,38,93,20270593,1283.5,1,1,0.25028461822781234
b0.1275_N256,0.1275,256,38,94,20270594,1661.0,1,1,0.25500163688366034
b0.1275_N256,0.1275,256,38,95,20270595,226.5,1,1,0.23921750812115347
b0.1275_N256,0.1275,256,38,96,20270596,287.5,1,1,0.26704093443636084
b0.1275_N256,0.1275,256,38,97,20270597,345.5,1,1,0.2536973533965116
b0.1275_N256,0.1275,256,38,98,20270598,575.5,1,1,0.3051908261175954
b0.1275_N256,0.1275,256,38,99,20270599,441.5,1,1,0.27099984957664025
b0.1300_N64,0.13,64,10,0,20270600,365.5,1,1,0.26240668088790303
b0.1300_N64,0.13,64,10,1,20270601,1395.0,1,1,0.31323750703311515
b0.1300_N64,0.13,64,10,2,20270602,405.5,1,1,0.2679742910961379
b0.1300_N64,0.13,64,10,3,20270603,170.0,1,1,0.22079748635571111
b0.1300_N64,0.13,64,10,4,20270604,261.5,1,1,0.2552917716215255
b0.1300_N64,0.13,64,10,5,20270605,219.0,1,1,0.23421697101784164
b0.1300_N64,0.13,64,10,6,20270606,405.5,1,1,0.2617569920129976
b0.1300_N64,0.13,64,10,7,20270607,2284.0,1,1,0.28134183315829736
b0.1300_N64,0.13,64,10,8,20270608,160.5,1,1,0.17417545776805876
b0.1300_N64,0.13,64,10,9,20270609,258.0,1,1,0.2351545498242618
b0.1300_N64,0.13,64,10,10,20270610,766.0,1,1,0.2606785789848919
b0.1300_N64,0.13,64,10,11,20270611,551.0,1,1,0.26129011551087916
b0.1300_N64,0.13,64,10,12,20270612,296.5,1,1,0.28321665518168115
b0.1300_N64,0.13,64,10,13,20270613,131.0,1,1,0.15893639646225485
b0.1300_N64,0.13,64,10,14,20270614,395.5,1,1,0.24176882629154015
b0.1300_N64,0.13,64,10,15,20270615,231.5,1,1,0.24734750182069498
b0.1300_N64,0.13,64,10,16,20270616,233.0,1,1,0.2498817084974804
b0.1300_N64,0.13,64,10,17,20270617,518.5,1,1,0.2753747236936117
b0.1300_N64,0.13,64,10,18,20270618,738.5,1,1,0.3178785641528063
b0.1300_N64,0.13,64,10,19,20270619,2099.5,1,1,0.2878179861380114
b0.1300_N64,0.13,64,10,20,20270620,150.5,1,1,0.2147000343117955
b0.1300_N64,0.13,64,10,21,20270621,557.5,1,1,0.2905127427408769
b0.1300_N64,0.13,64,10,22,20270622,359.0,1,1,0.23038043791152119
b0.1300_N64,0.13,64,10,23,20270623,433.5,1,1,0.28916381620312104
b0.1300_N64,0.13,64,10,24,20270624,240.5,1,1,0.20811133776551952
b0.1300_N64,0.13,64,10,25,20270625,373.5,1,1,0.2362160112941382
b0.1300_N64,0.13,64,10,26,20270626,351.5,1,1,0.2330604187454531
b0.1300_N64,0.13,64,10,27,20270627,575.5,1,1,0.25382958998304966
b0.1300_N64,0.13,64,10,28,20270628,186.5,1,1,0.23646554790526514
b0.1300_N64,0.13,64,10,29,20270629,488.5,1,1,0.26063439501180236
b0.1300_N64,0.13,64,10,30,20270630,211.0,1,1,0.24586991419001378
b0.1300_N64,0.13,64,10,31,20270631,191.0,1,1,0.2172459029603363
b0.1300_N64,0.13,64,10,32,20270632,236.0,1,1,0.2225805792020565
b0.1300_N64,0.13,64,10,33,20270633,274.0,1,1,0.25143447384600504
b0.1300_N64,0.13,64,10,34,20270634,469.5,1,1,0.28520939822290176
b0.1300_N64,0.13,64,10,35,20270635,251.0,1,1,0.31322963108362684
b0.1300_N64,0.13,64,10,36,20270636,186.5,1,1,0.27589730476199914
b0.1300_N64,0.13,64,10,37,20270637,1031.5,1,1,0.2761522289771215
b0.1300_N64,0.13,64,10,38,20270638,590.0,1,1,0.25319317883669645
b0.1300_N64,0.13,64,10,39,20270639,246.5,1,1,0.22334817501186155
b0.1300_N64,0.13,64,10,40,20270640,260.0,1,1,0.2545475237519977
b0.1300_N64,0.13,64,10,41,20270641,653.0,1,1,0.2838039991971746
b0.1300_N64,0.13,64,10,42,20270642,669.5,1,1,0.28521435869234885
b0.1300_N64,0.13,64,10,43,20270643,302.5,1,1,0.25735232954229975
b0.1300_N64,0.13,64,10,44,20270644,741.0,1,1,0.2857532973359806
b0.1300_N64,0.13,64,10,45,20270645,830.0,1,1,0.2731319937809262
b0.1300_N64,0.13,64,10,46,20270646,354.5,1,1,0.25107529911306176
b0.1300_N64,0.13,64,10,47,20270647,814.5,1,1,0.2726839641871009
b0.1300_N64,0.13,64,10,48,20270648,1865.5,1,1,0.2672921263794432
b0.1300_N64,0.13,64,10,49,20270649,331.5,1,1,0.2263871048868646
b0.1300_N64,0.13,64,10,50,20270650,378.5,1,1,0.2553358348820056
b0.1300_N64,0.13,64,10,51,20270651,275.0,1,1,0.2575350666819949
b0.1300_N64,0.13,64,10,52,20270652,176.5,1,1,0.22916724211333075
b0.1300_N64,0.13,64,10,53,20270653,224.0,1,1,0.27730545868768763
b0.1300_N64,0.13,64,10,54,20270654,165.0,1,1,0.20961269393250073
b0.1300_N64,0.13,64,10,55,20270655,303.0,1,1,0.24979929701654163
b0.1300_N64,0.13,64,10,56,20270656,253.0,1,1,0.19171853831015062
b0.1300_N64,0.13,64,10,57,20270657,1110.0,1,1,0.2945322937034039
b0.1300_N64,0.13,64,10,58,20270658,659.0,1,1,0.27869716475705797
b0.1300_N64,0.13,64,10,59,20270659,955.0,1,1,0.26636275178646773
